0.00000e+00	5.79643e-10	5.79643e-10	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	1.73893e-09	5.79643e-10	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	2.89822e-09	5.79643e-10	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	5.79643e-10	1.73893e-09	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	1.73893e-09	1.73893e-09	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	2.89822e-09	1.73893e-09	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	5.79643e-10	2.89822e-09	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	1.73893e-09	2.89822e-09	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	2.89822e-09	2.89822e-09	5.79643e-10	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	5.79643e-10	5.79643e-10	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	1.73893e-09	5.79643e-10	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	2.89822e-09	5.79643e-10	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	5.79643e-10	1.73893e-09	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	1.73893e-09	1.73893e-09	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	2.89822e-09	1.73893e-09	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	5.79643e-10	2.89822e-09	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	1.73893e-09	2.89822e-09	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	2.89822e-09	2.89822e-09	1.73893e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	5.79643e-10	5.79643e-10	2.89822e-09	1.36832e+02	1.36832e+02	1.36832e+02
0.00000e+00	1.73893e-09	5.79643e-10	2.89822e-09	1.36832e+02	1.36832e+02	1.36832e+02
1.00000e+00	5.79917e-10	5.79917e-10	5.79917e-10	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	1.73920e-09	5.79917e-10	5.79917e-10	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	2.89849e-09	5.79917e-10	5.79917e-10	1.36832e+02	1.36834e+02	1.36834e+02
1.00000e+00	5.79917e-10	1.73920e-09	5.79917e-10	1.36833e+02	1.36834e+02	1.36834e+02
1.00000e+00	1.73920e-09	1.73920e-09	5.79917e-10	1.36833e+02	1.36834e+02	1.36834e+02
1.00000e+00	2.89849e-09	1.73920e-09	5.79917e-10	1.36832e+02	1.36834e+02	1.36834e+02
1.00000e+00	5.79917e-10	2.89849e-09	5.79917e-10	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	1.73920e-09	2.89849e-09	5.79917e-10	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	2.89849e-09	2.89849e-09	5.79917e-10	1.36832e+02	1.36832e+02	1.36832e+02
1.00000e+00	5.79917e-10	5.79917e-10	1.73920e-09	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	1.73920e-09	5.79917e-10	1.73920e-09	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	2.89849e-09	5.79917e-10	1.73920e-09	1.36832e+02	1.36834e+02	1.36834e+02
1.00000e+00	5.79917e-10	1.73920e-09	1.73920e-09	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	1.73920e-09	1.73920e-09	1.73920e-09	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	2.89849e-09	1.73920e-09	1.73920e-09	1.36832e+02	1.36833e+02	1.36833e+02
1.00000e+00	5.79917e-10	2.89849e-09	1.73920e-09	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	1.73920e-09	2.89849e-09	1.73920e-09	1.36833e+02	1.36833e+02	1.36833e+02
1.00000e+00	2.89849e-09	2.89849e-09	1.73920e-09	1.36832e+02	1.36832e+02	1.36832e+02
1.00000e+00	5.79917e-10	5.79917e-10	2.89849e-09	1.36833e+02	1.36832e+02	1.36832e+02
1.00000e+00	1.73920e-09	5.79917e-10	2.89849e-09	1.36832e+02	1.36832e+02	1.36832e+02
2.00000e+00	5.80191e-10	5.80191e-10	5.80191e-10	1.36833e+02	1.36833e+02	1.36833e+02
2.00000e+00	1.73948e-09	5.80191e-10	5.80191e-10	1.36833e+02	1.36834e+02	1.36834e+02
2.00000e+00	2.89876e-09	5.80191e-10	5.80191e-10	1.36832e+02	1.36835e+02	1.36835e+02
2.00000e+00	5.80191e-10	1.73948e-09	5.80191e-10	1.36833e+02	1.36835e+02	1.36835e+02
2.00000e+00	1.73948e-09	1.73948e-09	5.80191e-10	1.36833e+02	1.36835e+02	1.36835e+02
2.00000e+00	2.89876e-09	1.73948e-09	5.80191e-10	1.36832e+02	1.36835e+02	1.36835e+02
2.00000e+00	5.80191e-10	2.89876e-09	5.80191e-10	1.36833e+02	1.36834e+02	1.36834e+02
2.00000e+00	1.73948e-09	2.89876e-09	5.80191e-10	1.36833e+02	1.36833e+02	1.36833e+02
2.00000e+00	2.89876e-09	2.89876e-09	5.80191e-10	1.36832e+02	1.36832e+02	1.36832e+02
2.00000e+00	5.80191e-10	5.80191e-10	1.73948e-09	1.36833e+02	1.36833e+02	1.36833e+02
2.00000e+00	1.73948e-09	5.80191e-10	1.73948e-09	1.36833e+02	1.36834e+02	1.36834e+02
2.00000e+00	2.89876e-09	5.80191e-10	1.73948e-09	1.36832e+02	1.36835e+02	1.36835e+02
2.00000e+00	5.80191e-10	1.73948e-09	1.73948e-09	1.36833e+02	1.36835e+02	1.36835e+02
2.00000e+00	1.73948e-09	1.73948e-09	1.73948e-09	1.36833e+02	1.36835e+02	1.36835e+02
2.00000e+00	2.89876e-09	1.73948e-09	1.73948e-09	1.36832e+02	1.36835e+02	1.36835e+02
2.00000e+00	5.80191e-10	2.89876e-09	1.73948e-09	1.36833e+02	1.36834e+02	1.36834e+02
2.00000e+00	1.73948e-09	2.89876e-09	1.73948e-09	1.36833e+02	1.36833e+02	1.36833e+02
2.00000e+00	2.89876e-09	2.89876e-09	1.73948e-09	1.36832e+02	1.36832e+02	1.36832e+02
2.00000e+00	5.80191e-10	5.80191e-10	2.89876e-09	1.36833e+02	1.36832e+02	1.36832e+02
2.00000e+00	1.73948e-09	5.80191e-10	2.89876e-09	1.36832e+02	1.36832e+02	1.36832e+02
3.00000e+00	5.80464e-10	5.80464e-10	5.80464e-10	1.36833e+02	1.36833e+02	1.36833e+02
3.00000e+00	1.73975e-09	5.80464e-10	5.80464e-10	1.36833e+02	1.36835e+02	1.36835e+02
3.00000e+00	2.89904e-09	5.80464e-10	5.80464e-10	1.36832e+02	1.36836e+02	1.36836e+02
3.00000e+00	5.80464e-10	1.73975e-09	5.80464e-10	1.36834e+02	1.36836e+02	1.36836e+02
3.00000e+00	1.73975e-09	1.73975e-09	5.80464e-10	1.36834e+02	1.36836e+02	1.36836e+02
3.00000e+00	2.89904e-09	1.73975e-09	5.80464e-10	1.36832e+02	1.36836e+02	1.36836e+02
3.00000e+00	5.80464e-10	2.89904e-09	5.80464e-10	1.36833e+02	1.36835e+02	1.36835e+02
3.00000e+00	1.73975e-09	2.89904e-09	5.80464e-10	1.36833e+02	1.36833e+02	1.36833e+02
3.00000e+00	2.89904e-09	2.89904e-09	5.80464e-10	1.36832e+02	1.36832e+02	1.36832e+02
3.00000e+00	5.80464e-10	5.80464e-10	1.73975e-09	1.36834e+02	1.36833e+02	1.36833e+02
3.00000e+00	1.73975e-09	5.80464e-10	1.73975e-09	1.36833e+02	1.36835e+02	1.36835e+02
3.00000e+00	2.89904e-09	5.80464e-10	1.73975e-09	1.36832e+02	1.36836e+02	1.36836e+02
3.00000e+00	5.80464e-10	1.73975e-09	1.73975e-09	1.36833e+02	1.36836e+02	1.36836e+02
3.00000e+00	1.73975e-09	1.73975e-09	1.73975e-09	1.36833e+02	1.36836e+02	1.36836e+02
3.00000e+00	2.89904e-09	1.73975e-09	1.73975e-09	1.36832e+02	1.36836e+02	1.36836e+02
3.00000e+00	5.80464e-10	2.89904e-09	1.73975e-09	1.36833e+02	1.36835e+02	1.36835e+02
3.00000e+00	1.73975e-09	2.89904e-09	1.73975e-09	1.36833e+02	1.36833e+02	1.36833e+02
3.00000e+00	2.89904e-09	2.89904e-09	1.73975e-09	1.36832e+02	1.36832e+02	1.36832e+02
3.00000e+00	5.80464e-10	5.80464e-10	2.89904e-09	1.36833e+02	1.36832e+02	1.36832e+02
3.00000e+00	1.73975e-09	5.80464e-10	2.89904e-09	1.36832e+02	1.36832e+02	1.36832e+02
4.00000e+00	5.80738e-10	5.80738e-10	5.80738e-10	1.36834e+02	1.36834e+02	1.36834e+02
